State,Year,Top 10% (90th–100th percentiles),Top 5% (95th–100th percentiles),Top 1% (99th–100th percentiles),Top 0.5% (99.5th–   100th percentiles),Top 0.1% (99.9th–   100th percentiles),Top 0.01% (99.99th– 100th percentiles),0–90th percentiles,0–99th percentiles,90th–95th percentiles,95th–99th percentiles,99th–99.5th percentiles,99.5th–99.9th percentiles,99.9th–   99.99th percentiles,90th percentile,95th percentile,99th percentile,99.5th percentile,99.9th percentile,99.99th percentile,Number of tax units,Total income (1000s)
New York,1924,113182.7252,177739.7607,546355.5484,852925.2611,2230559.059,8173006.132,13805.01553,18463.86971,48625.68968,85585.81384,239785.8357,508516.8115,1570287.162,41236.61946,60696.07692,186413.1516,315294.0911,936810.9969,3465854.65,4634215.688,110029192
New York,1925,129179.6558,214508.8688,696320.3176,1115433.847,3150858.388,12562198.7,16378.18476,20904.1704,43850.44287,94056.00659,277206.7881,606577.7118,2105153.908,29029.4881,57732.44116,214073.987,368954.4779,1167518.291,5523928.73,4740764.835,131121648
New York,1926,127626.3695,209798.6024,668875.4172,1068776.692,3031423.211,12404230.31,16983.21912,21574.52523,45454.13651,95029.39872,268974.1421,578115.0626,1990000.201,35198.44994,59243.82273,210387.9275,356567.1224,1114834.057,5079542.992,4841930.29,135804208
New York,1927,139642.6825,234527.65,771388.8602,1249544.015,3643596.749,15318780.86,17996.90287,22674.33559,44757.71502,100312.3475,293233.7052,651030.8316,2346354.07,29686.93341,60876.67114,224691.7648,389242.4145,1270198.163,6207538.316,4946767.18,149201824
New York,1928,168267.1751,288177.1746,1003878.652,1669768.782,5100088.037,21171976.99,19186.19274,24298.48935,48357.17555,109251.8053,337988.5208,812188.9687,3314322.597,36907.57556,62486.78743,260314.7829,459626.6306,1669041.37,9409245.408,5045515.19,172023264
New York,1929,161436.9031,275569.747,964514.9455,1627964.451,5251934.751,23678202.73,13805.56992,19114.70079,47304.05923,103333.4473,301065.4396,721971.8763,3204571.643,36136.12937,60732.53163,231377.5089,411947.3128,1544355.223,9529112.815,5135798.646,146723104
New York,1930,107760.631,174322.7381,530997.6637,845456.4504,2446843.769,11284523.21,16483.36725,20506.17877,41198.52388,85154.00676,216538.877,445109.6207,1464879.387,28145.18578,56191.88768,173170.3248,281375.8034,845827.6983,3678686.85,5228762.638,133914328
New York,1931,88956.30044,140828.8349,393096.7962,606178.0986,1650941.376,6819556.242,15952.01296,19516.64014,37083.76602,77761.84454,180015.4937,344987.2793,1076650.835,27449.58798,51776.09174,147820.8035,227752.5708,638185.8862,2545552.809,5302492.428,123295896
New York,1932,81221.77384,124187.4218,350843.811,544883.5352,1393364.447,4769915.541,12899.80952,16387.44226,38256.12583,67523.32456,156804.0867,332763.3072,1018192.103,30068.0378,48173.93758,126808.7443,201909.0736,648271.2061,2180234.843,5370143.426,105963704
New York,1933,82392.92389,130412.9969,388896.6509,615440.5169,1641202.757,5993588.359,12363.83962,15634.12276,34372.85086,65792.08342,162352.7849,358999.9568,1157604.357,20881.44237,44606.37983,129959.4646,212186.6923,714191.6289,2592306.23,5435911.93,105275936
New York,1934,85156.55546,133324.3532,381558.5368,588993.0244,1509725.093,5573524.407,12907.5273,16481.66137,36988.75775,71265.80727,174124.0491,358810.0072,1058191.836,25771.56152,49575.73387,138417.054,230530.6109,652863.79,2338369.595,5504958.856,110828200
New York,1935,90294.77476,142361.7029,420491.6075,654155.5249,1683239.258,6013767.81,13280.26072,16946.25864,38227.84667,72829.2267,186827.6901,396884.5917,1202069.418,26480.73506,49625.19286,147897.135,250583.9371,753372.6283,2681926.066,5578433.292,117045080
New York,1936,107618.3657,172122.9646,529626.8841,830234.7363,2149923.222,7609801.317,13926.38098,18181.12184,43113.76693,82746.98467,229019.0319,500312.6149,1543270.1,33164.35289,55215.71351,180105.3895,307212.1656,949843.4066,3522023.422,5649586.088,131610384
New York,1937,96763.52218,150324.7704,442180.5849,685231.0172,1785002.092,6602601.89,14612.51091,18591.72343,43202.27398,77360.81677,199130.1525,410288.2485,1249713.226,33152.168,54231.05089,158679.038,261592.8048,759898.7099,2875662.085,5720249.371,130579632
New York,1938,84249.58291,126450.4081,347346.1442,526947.3644,1351585.738,5343509.388,14561.11655,18238.89065,42048.75774,71226.47404,167744.9241,320787.771,908038.6657,32849.53555,51721.77298,137702.3634,216108.1518,568645.6161,2175255.782,5802025.496,124917392
New York,1939,93643.21278,137950.1766,378566.3372,572941.9712,1438166.296,5194468.238,14586.82077,18895.75414,49336.24901,77796.13641,184190.7031,356635.8899,1020799.414,42886.21187,60496.51976,150371.3893,238101.8151,632083.86,2326033.548,5887317.438,132420248
New York,1940,94828.79044,141020.8516,390862.9653,590752.2355,1474226.002,5302272.542,14944.04348,19216.04901,48636.72929,78560.32316,190973.6951,369883.7937,1048887.498,44637.57626,59623.5476,154697.8633,246301.0724,661519.2156,2389788.099,5982232.424,137187648
New York,1941,98869.42615,149227.7846,416407.9028,630968.0083,1584473.349,5627271.115,16563.61716,20838.50407,48511.06774,82432.75501,201847.7973,392591.673,1135273.597,43241.30415,55147.41794,162952.7909,260581.1197,706314.3362,2626418.875,5989923.026,148515344
New York,1942,96171.07701,144057.4679,396437.8517,594455.2273,1412398.339,4561686.781,18073.38501,22140.17747,48284.68614,80962.37193,198420.4761,389969.4493,1062477.401,42946.95928,56423.38001,160108.508,253806.255,695243.2623,2360387.478,6003838.533,155398272
New York,1943,104862.1168,158492.7044,429488.3379,640621.0286,1507598.354,5045981.585,20726.7184,25096.33824,51231.52919,90743.79599,218355.6471,423876.6972,1114444.662,43035.94396,58439.49551,175424.9677,284739.2005,735499.8377,2462533.922,6034595.743,175849680
New York,1944,92469.65221,131338.1428,329215.0113,482343.9572,1115476.637,3716027.53,22506.22119,26475.16584,53601.16165,81868.92564,176086.0655,324060.7874,826526.5373,49058.55532,60431.05416,143457.6616,224985.9339,544283.7066,1691648.574,6053484.132,178593312
New York,1945,126176.4386,193208.6758,518467.8861,764061.5841,1794075.829,6205939.095,19797.22904,25505.5264,59144.20148,111893.8732,272874.188,506558.0229,1303868.8,48923.52649,76109.91986,226509.2918,353931.5616,876080.0105,3079354.127,6064841.973,184584368
New York,1946,130544.5478,200562.3811,509546.9013,744822.1552,1764710.848,6310626.854,21243.36205,27351.52688,60526.71446,123316.251,274271.6473,489849.982,1259609.07,52586.55898,82141.9686,228788.0697,346005.2666,836019.8146,3105039.822,6071235.569,195332784
New York,1947,110257.2106,166001.7778,419294.3281,615169.6236,1484574.941,5579975.442,21390.97849,26348.13983,54512.64353,102678.6402,223419.0326,397818.2944,1029530.44,48211.05321,69391.47814,186879.6667,282103.5818,678540.4719,2498584.429,6130042.555,185602992
New York,1948,111426.4386,166723.9624,432179.379,637675.5971,1512879.442,5358356.02,20456.32267,25486.40451,56128.91471,100360.1082,226683.1609,418874.636,1085604.266,51652.62397,67508.86913,184000.7936,288994.2987,716057.3936,2516799.672,6176086.494,182523952
New York,1949,109422.8867,162093.2341,408850.2922,601939.7171,1445939.435,5189483.413,20926.6394,25947.23354,56752.53934,100403.9695,215760.8672,390939.7877,1029990.104,51986.84685,68454.83817,180385.0653,273945.0908,672027.9489,2346918.73,6221456.699,185251744
New York,1950,121711.4211,185000.7888,496579.1497,741814.196,1840053.325,6854489.696,21791.26877,27088.37627,58422.05347,107106.1985,251344.1034,467254.4136,1282893.729,56187.25679,70932.15899,205052.0894,316294.4029,827105.0896,3143027.148,6285653.81,199778720
New York,1951,117108.8918,177270.3433,458927.9047,680668.921,1659236.786,6042924.215,21720.18558,26939.16885,56947.44037,106855.9529,237186.8884,436026.9547,1172160.405,47357.53648,72402.41437,197781.9091,305019.4204,757109.6868,2869423.081,6340441.896,198196224
New York,1952,112847.0583,166662.1333,413501.1533,604911.217,1427469.293,5087821.071,22509.64709,27685.22897,59031.98338,104952.3783,222091.0897,399271.6979,1020763.54,49633.08181,73642.59177,182867.7942,280227.8152,685447.6732,2421591.223,6395371.159,201731680
New York,1953,115365.6082,168155.6539,407100.1108,589410.4765,1373648.093,5100813.927,23817.44719,29193.19412,62575.56245,108419.5397,224789.745,393351.0724,959518.5561,52946.35254,77542.03893,185242.1287,281462.0026,637520.2248,2280740.429,6445834.307,212533744
New York,1954,123146.3162,182361.1882,453487.1368,665751.3419,1613310.938,5914127.971,23864.52677,29553.36803,63931.44423,114579.701,241222.9317,428861.4427,1135442.379,53833.66331,80759.03283,204409.1906,299574.0871,746960.1414,2778722.875,6501955.054,219718656
New York,1955,135555.7093,202010.5445,522270.5907,783266.4419,1988606.261,7703031.059,25140.19954,31271.76224,69100.87417,121945.5329,261274.7396,481931.4871,1353670.172,58046.87235,86777.32864,218826.0113,338647.6099,892764.9808,3456931.479,6557678.193,237268272
New York,1956,136725.67,198620.4068,495617.9347,736417.0705,1802303.072,6466394.033,26492.13571,32888.1917,74830.93309,124371.0249,254818.7989,469945.5701,1284070.743,63592.0374,92509.45682,215318.2407,339391.7814,829793.7374,2906949.576,6613004.559,248090096
New York,1957,133266.0436,191348.0729,463140.2666,677119.297,1612764.045,5640366.859,27043.47942,33368.01331,75184.0143,123400.0245,249161.2363,443208.1101,1165252.621,65870.95539,86576.17337,210050.2379,321731.0429,761247.6526,2598228.893,6669480.78,251210896
New York,1958,134318.1054,193661.4698,472183.0326,692418.4574,1649291.94,5961864.947,26530.68324,32916.76275,74974.74093,124031.0791,251947.6078,453200.0868,1170117.161,65869.54345,87501.2474,208380.7648,330079.6449,770174.9151,2696673.583,6715708.548,250559232
New York,1959,149283.8647,218784.7181,551378.64,812486.7377,1966994.563,7451630.558,27693.08132,34685.22551,79783.01128,135636.2376,290270.5422,523859.7813,1357590.564,69609.23512,94943.86201,231522.3029,386779.2589,919577.0981,3243502.054,6760728.593,269429632
New York,1960,143328.0137,204890.6024,490823.7426,720275.9797,1790994.942,6820701.322,28747.656,35653.99429,81765.42499,133407.3174,261371.5056,452596.239,1232138.678,73132.23328,96451.90246,218913.6426,326665.5022,800932.7758,3396905.622,6798572.37,273341312
New York,1961,154733.8936,225190.9231,567790.387,856492.3535,2237086.492,8727402.766,28823.01446,36097.17021,84276.86412,139541.0571,279088.4205,511343.8189,1515940.239,73853.5258,100228.7825,234278.7041,364518.6537,954193.8797,4269526.719,6889142.166,285307648
New York,1962,151059.4597,214722.1486,507765.1879,736743.1709,1772820.327,6539970.438,30124.7615,37515.73681,87396.77078,141461.3888,278787.2048,477723.882,1243136.981,77462.62898,103918.244,239625.6103,354790.2286,814526.5126,3116819.029,6972261.263,294356544
New York,1963,154646.6887,219122.7939,517180.3906,750285.1658,1820950.267,7008927.192,30729.57363,38332.80933,90170.58356,144608.3947,284075.6153,482618.8905,1244508.387,79249.2592,107048.7576,244172.037,360557.4573,812277.8313,3144185.465,7049175.833,303969536
New York,1964,165370.6925,237038.9723,575921.6271,828516.0449,2042803.922,8065126.947,32188.24065,40148.75714,93702.41281,152318.3086,323327.2093,524944.0757,1373656.919,80327.99754,114247.6526,277089.0529,391493.676,885355.2224,3717486.387,7123093.666,324146976
New York,1965,174392.6802,252870.065,631319.4805,927162.5231,2385517.985,9962919.92,32951.65977,41194.51214,95915.29548,158257.7111,335476.4378,562573.6575,1543584.437,81829.53211,117594.3924,284959.5345,410156.44,991514.7551,4473838.99,7187529.066,338502144
New York,1966,176526.4251,254301.9722,624220.9718,924557.6295,2378559.093,9635018.543,34256.32007,42667.79885,98750.87804,161822.2224,323884.3142,561057.2634,1572285.821,85188.77378,115922.856,274296.7854,405408.606,998498.6118,4405059.773,7245369.266,351279648
New York,1967,193939.1079,283139.2733,715250.1019,1069959.665,2825960.86,11305081.96,34728.29385,43936.2366,104738.9425,175111.5662,360540.539,630959.3659,1883836.293,91424.14918,125433.8661,304484.8507,454469.2788,1191770.247,5193508.443,7298548.988,369666944
New York,1968,205525.9761,302014.8062,780065.743,1178937.964,3219128.659,13431900.72,36213.97303,45802.54132,109037.146,182502.072,381193.522,668890.2903,2084376.208,97463.105,133250.119,318909.4567,466602.0788,1271189.351,6055348.105,7345199.886,390361920
New York,1969,191271.8369,273589.1301,672230.9569,1001226.712,2688758.306,11384733.71,35695.31321,44980.46062,108954.5437,173928.6734,343235.2015,579343.814,1722538.817,99333.8172,132143.6592,289202.0381,408062.9923,1056274.295,5259990.82,7390289.276,378774240
New York,1970,175794.6597,243217.2206,547108.758,778229.6956,1880478.21,7391293.689,36879.5979,45757.59242,108372.0989,167244.3362,315987.8204,502667.567,1268165.379,94296.23515,125289.4938,267795.7393,363626.8679,817203.209,3300844.938,7449350.847,378211776
New York,1971,180020.5924,249600.4846,564713.4374,806805.0905,2008377.841,7888338.771,36514.06649,45674.32799,110440.7002,170822.2465,322621.7843,506411.9029,1355048.848,97156.4845,130134.5232,271089.4338,362005.1947,868564.6221,3721717.678,7543037.016,383674464
New York,1972,185181.9271,255419.2406,578322.8381,832084.3002,2045774.43,8141533.61,37460.16079,46918.29196,114944.6135,174693.3413,324561.3759,528661.7676,1368467.855,102424.0289,135367.1598,277000.0026,384413.3133,892337.4304,3667246.708,7623645.597,398200832
New York,1973,180214.9314,245495.7652,528033.9207,746213.1055,1730158.832,6352833.166,36805.27198,46329.19062,114934.0976,174861.2264,309854.736,500226.6738,1216528.35,103086.3346,137031.1951,268905.4735,368360.2752,802394.8822,2907359.682,7696683.92,393656416
New York,1974,170117.6694,230451.3468,468203.8524,638455.491,1315939.877,3836041.184,35029.45929,44299.23412,109783.992,171013.2204,297952.2139,469084.3944,1035928.621,96270.9038,131040.2548,261277.6411,359439.1998,735795.8883,1714918.551,7767815.347,377036384
New York,1975,159928.0385,214514.221,449080.0727,627494.5402,1411865.851,5037579.394,32704.15175,41349.23202,105341.8559,155872.7581,270665.6051,431401.7126,1009008.79,94138.09784,120476.7737,238283.6407,320967.3615,671908.329,2381642.994,7845858.021,356410176
New York,1976,160904.6204,215326.2134,460174.2267,641934.8202,1448952.339,5130761.221,32827.29524,41447.76312,106483.0275,154114.2101,278413.6333,440180.4405,1039862.463,95405.8732,124999.1678,239245.9405,321921.4008,698106.9733,2422550.243,7922444.315,361540960
New York,1977,160881.0076,216043.1129,457163.677,650856.9039,1517923.888,5620005.03,32741.08355,41397.41332,105718.9024,155762.9719,263470.4501,434090.1579,1062137.095,94332.08844,125189.984,226514.1445,323440.3699,705547.076,2596493.63,8004868.273,364662368
New York,1978,161803.4989,214565.206,465709.8802,662262.5876,1522170.573,5295927.77,32619.33757,41293.59081,109041.7917,151779.0375,269157.1728,447285.5912,1102864.218,94004.17081,113745.2184,231325.0467,332329.0539,742114.712,2558242.826,8093126.025,368542784
New York,1979,167995.2561,228702.168,523709.7907,770192.9441,1953626.282,7774006.35,31874.24069,40655.80235,107288.3442,154950.2623,277226.6373,474334.6095,1306917.386,94392.58473,115184.7725,236441.5942,349023.9768,841534.3625,3890473.117,8223369.441,374051008
New York,1980,168052.9257,231134.597,535655.7735,790831.6966,2050406.956,8289041.386,31432.74737,40139.6035,104971.2544,155004.3029,280479.8504,475937.8818,1357225.352,93511.79536,117312.5637,238362.445,352184.7656,863581.5778,3856671.529,8229999.5,371129888
New York,1981,166983.3411,234568.9389,548910.07,824611.1508,2198215.809,9165167.729,31273.58672,39752.99137,99397.7433,155983.6561,273208.9891,481209.9862,1424110.04,86247.82174,121008.2792,235770.991,340587.062,881415.806,4103817.101,8291495,371828448
